U1029,B868,5
U1152,B868,4
U914,B868,4
U254,B868,3
U969,B868,4
U250,B868,4
U240,B868,2
U449,B868,5
U401,B868,4
U916,B868,3
U1057,B868,4
U1052,B868,4
U1839,B868,1
U1025,B868,5
U518,B869,1
U871,B869,1
U892,B869,1
U919,B869,1
U1840,B870,4
U316,B870,4
U358,B870,4
U838,B870,3
U1027,B870,4
U626,B870,4
U261,B870,3
U316,B870,4
U850,B870,4
U401,B870,4
U886,B870,4
U1043,B870,1
U242,B870,5
U460,B870,4
U451,B871,3
U236,B871,4
U850,B871,4
U528,B871,3
U938,B871,4
U626,B873,4
U261,B873,4
U1033,B873,2
U518,B873,3
U886,B873,5
U202,B873,2
U1007,B873,3
U302,B873,4
U1841,B873,4
U516,B873,4
U162,B873,4
U516,B873,4
U1196,B873,2
U170,B873,4
U708,B873,3
U356,B873,3
U856,B873,4
U225,B873,4
U225,B873,3
U620,B873,2
U341,B873,1
U1085,B873,5
U776,B873,3
U518,B874,3
U298,B874,1
U268,B874,3
U395,B874,2
U1072,B874,4
U1058,B874,2
U1089,B874,4
U412,B874,5
U464,B874,5
U412,B874,5
U712,B874,3
U469,B874,3
U217,B874,4
U1064,B874,3
U610,B874,4
U1822,B874,3
U1053,B874,4
U966,B875,4
U1024,B875,3
U747,B875,2
U1025,B875,3
U306,B876,5
U1028,B876,4
U966,B876,5
U450,B876,5
U1033,B876,3
U869,B876,3
U450,B876,4
U323,B876,5
U346,B876,4
U518,B876,5
U997,B876,5
U838,B876,3
U213,B876,4
U1059,B876,2
U1841,B876,2
U170,B876,3
U963,B876,4
U340,B876,4
U915,B876,5
U871,B876,4
U856,B876,4
U906,B876,5
U1838,B876,4
U848,B876,5
U856,B876,4
U756,B876,4
U395,B876,1
U358,B876,5
U1118,B876,5
U900,B876,1
U928,B876,3
U1162,B876,3
U603,B876,3
U922,B876,2
U567,B876,5
U1842,B876,2
U691,B876,5
U708,B876,1
U1025,B876,5
U193,B876,5
U1072,B876,5
U600,B876,4
U1042,B876,4
U230,B876,5
U1200,B876,4
U985,B877,3
U976,B877,2
U946,B877,3
U567,B877,3
U1123,B877,4
U273,B878,4
U933,B879,2
U1018,B879,1
U837,B879,4
U964,B879,2
U1057,B879,4
U451,B880,3
U835,B880,4
U837,B880,3
U1843,B880,3
U451,B881,1
U273,B881,3
U856,B881,2
U311,B882,4
U433,B882,4
U1844,B882,4
U1081,B882,4
U1209,B882,3
U439,B882,4
U312,B882,3
U767,B882,5
U420,B882,4
U130,B882,1
U720,B882,1
U832,B882,2
U235,B882,3
U200,B882,4
U442,B882,4
U560,B882,2
U989,B882,3
U571,B882,4
U666,B882,3
U558,B882,4
U1160,B882,4
U169,B882,4
U265,B883,4
U198,B883,4
U830,B883,4
U463,B883,1
U680,B883,2
U718,B883,3
U1845,B883,2
U646,B883,4
U110,B883,3
U683,B883,3
U737,B883,2
U1137,B883,5
U718,B883,3
U739,B883,2
U447,B883,3
U878,B883,4
U1074,B883,1
U718,B883,2
U997,B883,4
U200,B883,3
U370,B883,5
U199,B884,4
U1168,B884,1
U1127,B884,4
U211,B884,4
U1132,B884,4
U211,B884,4
U718,B884,3
U363,B884,2
U1061,B884,2
U338,B885,4
U265,B885,3
U198,B885,4
U1846,B885,5
U640,B885,4
U894,B885,5
U308,B885,3
U1168,B885,2
U295,B885,3
U1008,B885,3
U1845,B885,1
U158,B885,4
U353,B885,4
U1814,B885,4
U345,B885,4
U200,B885,3
U671,B885,2
U405,B885,4
U1137,B885,3
U211,B885,1
U1847,B885,2
U545,B885,3
U927,B885,4
U1525,B885,3
U678,B885,3
U1080,B885,3
U741,B885,3
U314,B885,5
U443,B885,4
U1059,B885,3
U373,B885,4
U845,B885,5
U561,B885,5
U720,B885,2
U1815,B885,4
U373,B885,5
U115,B885,3
U773,B885,4
U899,B885,2
U184,B885,4
U1141,B885,4
U516,B885,3
U442,B885,4
U694,B885,3
U348,B885,5
U232,B885,2
U931,B885,1
U607,B885,4
U801,B885,5
U433,B885,3
U182,B885,1
U624,B885,3
U1848,B885,3
U1849,B885,4
U491,B886,3
U725,B886,4
U366,B886,4
U157,B887,3
U699,B887,3
U845,B887,4
U287,B888,3
U1168,B888,3
U385,B888,2
U1845,B888,1
U300,B888,1
U1845,B888,1
U200,B888,3
U373,B888,4
U683,B888,4
U997,B888,4
U1104,B888,4
U373,B888,2
U1202,B888,3
U391,B888,4
U272,B888,2
U391,B888,4
U826,B888,3
U513,B888,1
U1081,B888,5
U489,B888,4
U796,B888,2
U1155,B888,3
U373,B888,2
U845,B888,2
U175,B888,3
U245,B888,3
U177,B888,1
U743,B888,2
U1850,B888,4
U712,B888,4
U1154,B888,2
U967,B888,4
U1835,B888,5
U1145,B888,4
U1111,B888,5
U161,B888,3
U1141,B888,4
U169,B888,4
U1199,B888,4
U1222,B888,5
U769,B888,3
U1851,B888,3
U306,B889,5
U198,B889,4
U297,B889,1
U869,B889,3
U1168,B889,1
U1845,B889,3
U300,B889,4
U927,B889,5
U352,B889,3
U303,B889,4
U387,B889,3
U397,B889,4
U311,B889,4
U910,B889,5
U997,B889,3
U1125,B889,3
U355,B889,3
U1008,B889,3
U887,B889,5
U380,B889,4
U655,B889,4
U312,B889,4
U707,B889,3
U741,B889,4
U728,B889,1
U200,B889,4
U1152,B889,3
U1061,B889,2
U560,B889,1
U988,B889,4
U442,B889,2
U236,B889,2
U234,B889,3
U380,B889,2
U747,B889,3
U483,B889,1
U1160,B889,3
U571,B889,1
U666,B889,4
U369,B889,3
U630,B889,4
U1094,B889,4
U723,B889,3
U669,B889,3
U803,B889,4
U447,B889,3
U770,B889,4
U782,B889,1
U1852,B889,3
U169,B889,4
U338,B890,5
U265,B890,4
U199,B890,4
U463,B890,4
U718,B890,3
U1845,B890,3
U718,B890,3
U447,B890,3
U832,B890,3
U1080,B890,2
U352,B890,4
U601,B890,3
U491,B890,3
U451,B890,3
U1157,B890,2
U847,B890,4
U1168,B890,5
U594,B890,3
U1125,B890,3
U739,B891,5
U390,B891,3
U491,B891,2
U655,B891,3
U197,B891,5
U655,B891,3
U197,B891,5
U185,B891,4
U338,B892,4
U1168,B892,3
U718,B892,3
U718,B892,3
U390,B892,3
U835,B892,5
U390,B892,3
U713,B892,4
U355,B892,2
U390,B892,3
U1853,B892,4
U699,B892,3
U658,B892,3
U439,B892,3
U200,B892,4
U574,B892,3
U442,B892,4
U179,B892,3
U336,B892,4
U1854,B892,4
U571,B892,3
U191,B892,4
U668,B892,5
U1855,B892,2
U640,B893,4
U293,B893,2
U338,B893,4
U830,B893,3
U547,B893,4
U869,B893,4
U64,B893,4
U288,B893,5
U718,B893,4
U1061,B893,4
U832,B893,4
U1061,B893,3
U743,B893,4
U1160,B893,3
U189,B893,4
U1131,B893,4
U235,B893,4
U1061,B893,2
U584,B893,4
U741,B893,4
U1101,B893,5
U235,B893,4
U741,B893,4
U115,B893,4
U330,B893,4
U989,B893,4
U178,B893,5
U252,B893,4
U819,B893,4
U615,B893,5
U741,B893,4
U250,B893,4
U351,B893,4
U687,B893,2
U338,B894,4
U289,B894,2
U352,B894,3
U412,B894,4
U1168,B894,4
U288,B894,3
U200,B894,4
U1845,B894,4
U321,B894,2
U1845,B894,2
U220,B894,1
U549,B894,3
U308,B894,3
U390,B894,1
U210,B894,4
U354,B894,4
U388,B894,3
U789,B894,4
U158,B894,3
U467,B894,2
U355,B894,5
U911,B894,3
U510,B894,3
U927,B894,4
U826,B894,4
U467,B894,1
U672,B894,2
U237,B894,1
U1202,B894,5
U741,B894,3
U845,B894,4
U373,B894,4
U1198,B894,4
U707,B894,3
U601,B894,1
U685,B894,2
U254,B894,3
U447,B894,4
U1137,B894,4
U1856,B894,3
U1857,B894,4
U177,B894,5
U684,B894,2
U373,B894,4
U365,B894,4
U184,B894,3
U1121,B894,3
U557,B894,3
U557,B894,1
U186,B894,4
U1858,B894,2
U331,B894,3
U227,B894,5
U797,B894,5
U649,B894,5
U1169,B894,5
U603,B894,3
U190,B894,4
U1213,B894,2
U1213,B894,2
U914,B894,4
U1855,B894,3
U630,B894,3
U503,B894,1
U640,B895,5
U300,B895,3
U491,B895,3
U380,B895,2
U975,B895,4
U739,B895,1
U1128,B895,3
U1160,B895,3
U467,B895,4
U1132,B895,4
U1081,B895,4
U543,B895,4
U935,B895,3
U943,B895,4
U666,B895,4
U1078,B895,2
U1078,B895,2
U1078,B895,3
U798,B895,3
U1078,B895,1
U300,B896,1
U304,B896,4
U1093,B896,1
U265,B897,4
U287,B897,3
U1168,B897,2
U200,B897,4
U683,B897,2
U997,B897,3
U464,B897,3
U311,B897,3
U643,B898,4
U582,B898,5
U585,B898,4
U785,B898,4
U418,B898,4
U699,B898,2
U1155,B898,4
U370,B898,3
U1143,B898,4
U630,B898,4
U491,B899,4
U585,B899,4
U1130,B899,3
U582,B899,5
U831,B899,5
U699,B899,4
U1134,B899,4
U1161,B899,4
U416,B899,4
U796,B899,4
U265,B900,2
U338,B900,3
U942,B900,4
U832,B900,4
U789,B900,3
U1137,B900,4
U737,B900,1
U373,B900,4
U1153,B900,3
U713,B900,4
U1853,B900,4
U817,B900,4
U184,B900,5
U574,B900,3
U439,B900,2
U655,B900,2
U817,B900,2
U191,B900,3
U1153,B900,4
U982,B900,5
U668,B900,5
U265,B901,4
U338,B901,4
U397,B901,5
U352,B901,4
U463,B901,4
U1168,B901,3
U412,B901,3
U464,B901,5
U1129,B901,4
U1129,B901,4
U578,B901,3
U997,B901,4
U259,B901,4
U789,B901,4
U204,B901,4
U439,B901,4
U718,B901,4
U1859,B901,2
U312,B901,4
U994,B901,5
U322,B901,4
U912,B901,2
U467,B901,4
U1853,B901,3
U636,B901,3
U574,B901,4
U1844,B901,4
U701,B901,4
U1101,B901,5
U707,B901,4
U1049,B901,3
U636,B901,3
U847,B901,1
U1857,B901,3
U1156,B901,4
U745,B901,4
U528,B901,4
U988,B901,3
U1067,B901,3
U440,B901,4
U442,B901,5
U655,B901,4
U718,B901,4
U252,B901,3
U1830,B901,5
U193,B901,2
U1137,B901,5
U568,B901,4
U1070,B901,3
U1860,B901,5
U1855,B901,4
U332,B901,4
U640,B902,5
U1168,B902,3
U547,B902,3
U886,B902,5
U907,B902,4
U200,B902,4
U907,B902,1
U267,B902,2
U532,B902,3
U545,B902,4
U773,B902,4
U1107,B902,2
U844,B902,5
U782,B902,3
U782,B902,2
U1008,B903,5
U1101,B903,5
U1101,B903,5
U544,B903,5
U655,B903,3
U934,B903,4
U265,B904,4
U836,B904,4
U1861,B904,3
U965,B904,3
U699,B904,3
U738,B904,3
U832,B904,4
U1082,B904,4
U817,B904,2
U486,B904,2
U1835,B904,5
U712,B904,3
U924,B904,2
U418,B904,3
U442,B904,4
U200,B904,4
U212,B904,4
U599,B904,4
U249,B904,4
U487,B904,3
U212,B904,1
U669,B904,4
U1855,B904,5
U718,B905,3
U1061,B905,4
U380,B905,4
U1861,B905,3
U261,B905,4
U1080,B905,4
U699,B905,4
U1853,B905,4
U230,B905,4
U817,B905,4
U287,B906,3
U1120,B906,2
U585,B906,5
U305,B906,3
U647,B906,5
U556,B906,5
U493,B906,3
U1860,B906,3
U1862,B906,4
U200,B906,5
U767,B906,2
U767,B906,3
U1149,B906,3
U215,B906,5
U631,B906,4
U1826,B906,4
U767,B906,1
U1158,B906,4
U921,B906,5
U1146,B906,3
U1077,B906,4
U624,B906,4
U416,B906,2
U1133,B906,3
U247,B906,3
U1164,B906,4
U1164,B906,4
U1182,B906,5
U416,B906,4
U310,B907,5
U297,B907,4
U289,B907,3
U1168,B907,4
U385,B907,3
U930,B907,3
U163,B907,3
U159,B907,3
U320,B907,4
U266,B907,3
U266,B907,3
U877,B907,4
U1863,B907,2
U929,B907,4
U175,B907,4
U832,B907,4
U994,B907,3
U436,B907,3
U1151,B907,5
U455,B907,4
U1860,B907,4
U1864,B907,4
U1014,B907,4
U1841,B907,4
U721,B907,3
U169,B907,4
U1244,B907,3
U1865,B907,2
U845,B907,2
U1038,B907,4
U655,B907,4
U327,B907,3
U1166,B907,4
U186,B907,3
U506,B907,4
U721,B907,1
U476,B907,5
U1241,B907,4
U232,B907,3
U1851,B907,3
U1082,B907,2
U176,B907,4
U1039,B907,5
U433,B907,4
U1866,B907,4
U1866,B907,4
U1156,B907,5
U733,B907,3
U695,B907,4
U431,B908,4
U159,B908,3
U739,B908,4
U1825,B908,3
U366,B908,5
U355,B909,2
U219,B909,4
U1825,B909,3
U265,B910,2
U1202,B910,1
U455,B911,4
U486,B911,4
U486,B911,4
U458,B911,1
U486,B911,4
U544,B911,5
U1158,B911,3
U851,B911,5
U498,B911,1
U310,B912,4
U290,B912,4
U646,B912,2
U541,B912,4
U163,B912,2
U201,B912,2
U320,B912,2
U832,B912,3
U346,B912,3
U387,B912,3
U646,B912,3
U1099,B912,2
U373,B912,2
U415,B912,3
U436,B912,2
U647,B912,3
U826,B912,3
U840,B912,4
U238,B912,4
U1193,B912,4
U684,B912,1
U860,B912,4
U1865,B912,2
U1867,B912,4
U619,B912,1
U237,B912,4
U1035,B912,4
U1045,B912,1
U1864,B912,1
U1201,B912,2
U368,B912,3
U865,B912,2
U1589,B912,4
U831,B913,4
U832,B913,3
U739,B913,1
U965,B913,3
U731,B913,4
U1153,B913,4
U196,B913,4
U1868,B913,2
U395,B913,3
U731,B913,2
U258,B913,4
U310,B914,3
U289,B914,5
U307,B914,4
U163,B914,4
U832,B914,4
U429,B914,3
U357,B914,4
U346,B914,4
U398,B914,2
U436,B914,5
U1179,B914,3
U1007,B914,3
U1177,B914,5
U838,B914,4
U1825,B914,5
U275,B914,5
U163,B914,5
U724,B914,2
U848,B914,4
U1013,B914,2
U1865,B914,3
U327,B914,5
U599,B914,3
U794,B914,4
U1065,B914,5
U866,B914,1
U1869,B914,4
U603,B914,3
U483,B914,5
U446,B914,3
U532,B914,2
U802,B914,5
U1836,B914,5
U310,B915,2
U198,B915,3
U830,B915,3
U343,B915,2
U373,B915,4
U464,B915,2
U930,B915,3
U634,B915,3
U929,B915,5
U689,B915,3
U405,B915,3
U373,B915,4
U739,B915,3
U182,B915,2
U739,B915,1
U245,B915,3
U175,B915,3
U166,B915,3
U1096,B915,3
U272,B915,3
U1173,B915,4
U826,B915,1
U1825,B915,2
U172,B915,3
U1067,B915,3
U1223,B915,3
U1082,B915,2
U590,B915,1
U896,B915,3
U1187,B915,2
U1082,B915,2
U323,B915,3
U169,B915,2
U940,B915,3
U1033,B915,1
U247,B915,2
U1244,B915,3
U1867,B915,3
U1045,B915,1
U897,B915,2
U984,B915,5
U433,B915,3
U183,B915,2
U1038,B915,4
U537,B915,4
U1858,B915,5
U694,B915,3
U728,B915,1
U163,B915,3
U1035,B915,2
U722,B915,3
U988,B915,3
U630,B915,5
U310,B916,5
U412,B916,3
U463,B916,3
U251,B916,2
U213,B916,4
U746,B916,4
U976,B916,3
U817,B916,3
U1049,B916,2
U541,B916,4
U1182,B916,5
U1189,B916,5
U862,B916,4
U212,B916,5
U160,B917,4
U1165,B917,2
U389,B917,4
U832,B917,4
U557,B917,3
U436,B917,3
U930,B917,2
U283,B917,1
U1825,B917,2
U238,B917,4
U168,B917,2
U202,B917,5
U542,B917,2
U265,B918,3
U911,B918,4
U1116,B918,4
U718,B918,3
U269,B918,4
U837,B918,4
U703,B918,4
U707,B918,1
U338,B919,4
U310,B919,3
U385,B919,2
U1846,B919,3
U640,B919,3
U533,B919,3
U290,B919,4
U789,B919,3
U267,B919,5
U468,B919,1
U425,B919,4
U1128,B919,1
U1179,B919,1
U265,B920,4
U1116,B920,2
U645,B920,4
U585,B920,4
U973,B920,5
U615,B920,4
U973,B920,5
U1091,B920,3
U328,B920,4
U965,B920,2
U319,B920,2
U541,B920,4
U366,B920,5
U366,B920,5
U343,B920,4
U366,B920,3
U859,B920,2
U756,B920,4
U460,B920,3
U931,B920,4
U161,B920,4
U759,B920,5
U596,B920,3
U460,B920,2
U366,B920,2
U247,B920,3
U1032,B920,5
U340,B921,4
U261,B921,5
U1201,B921,3
U207,B921,3
U1192,B921,5
U261,B921,3
U460,B922,5
U874,B922,4
U939,B922,5
U572,B922,3
U1187,B923,3
U1048,B923,5
U688,B923,1
U267,B924,4
U1116,B924,3
U465,B924,2
U175,B924,2
U436,B924,4
U1811,B924,4
U299,B924,5
U525,B924,2
U235,B924,3
U366,B924,4
U1190,B924,2
U1188,B924,1
U1051,B924,5
U499,B925,4
U911,B925,4
U230,B925,3
U469,B925,1
U617,B925,4
U319,B925,2
U608,B925,5
U575,B926,5
U346,B926,3
U509,B926,3
U831,B926,4
U907,B926,1
U393,B926,4
U1096,B926,2
U680,B926,1
U1090,B926,3
U837,B926,2
U523,B926,1
U541,B926,3
U319,B926,3
U212,B926,5
U1816,B926,5
U1048,B926,5
U938,B926,5
U1056,B926,3
U866,B926,1
U605,B926,5
U1090,B926,4
U916,B926,3
U477,B926,4
U1168,B926,5
U697,B926,4
U477,B926,3
U1055,B926,5
U610,B926,4
U198,B927,3
U1046,B927,4
U907,B927,3
U631,B927,4
U1853,B927,3
U182,B927,2
U343,B927,4
U928,B927,1
U1048,B927,4
U589,B927,4
U1829,B927,1
U640,B928,5
U429,B928,4
U387,B928,5
U1007,B928,1
U235,B928,4
U883,B928,4
U883,B928,3
U340,B928,5
U883,B928,4
U883,B928,4
U225,B928,4
U871,B928,4
U241,B928,1
U1051,B928,5
U319,B928,5
U176,B928,3
U640,B929,4
U208,B929,5
U355,B929,3
U340,B929,5
U340,B929,5
U170,B929,4
U1196,B929,5
U1051,B929,5
U859,B929,3
U240,B929,3
U319,B929,4
U541,B930,5
U310,B930,5
U772,B930,5
U894,B930,3
U202,B930,4
U200,B930,5
U295,B930,5
U163,B930,4
U346,B930,3
U465,B930,3
U656,B930,2
U465,B930,3
U166,B930,4
U947,B930,4
U985,B930,4
U1186,B930,3
U947,B930,4
U1059,B930,2
U910,B930,4
U701,B930,2
U1091,B930,2
U1243,B930,4
U1179,B930,4
U1176,B930,4
U170,B930,2
U366,B930,3
U236,B930,4
U420,B930,3
U915,B930,4
U1825,B930,3
U476,B930,4
U330,B930,2
U1035,B930,1
U801,B930,3
U1190,B930,4
U541,B930,4
U234,B930,4
U531,B930,4
U1193,B930,4
U529,B930,2
U882,B930,4
U1191,B930,4
U596,B930,3
U1856,B930,4
U248,B930,4
U950,B931,4
U1091,B931,4
U395,B931,4
U874,B931,5
U1035,B931,2
U916,B931,4
U460,B931,3
U1091,B931,4
U859,B931,3
U541,B931,4
U1028,B932,4
U236,B932,4
U1049,B932,5
U238,B932,4
U366,B932,5
U914,B932,4
U395,B932,4
U460,B932,3
U373,B932,4
U845,B932,5
U1035,B932,3
U747,B932,3
U546,B932,4
U337,B932,5
U1829,B932,4
U1846,B933,5
U1028,B933,5
U159,B933,4
U465,B933,4
U1116,B933,4
U200,B933,4
U680,B933,4
U310,B933,3
U646,B933,5
U911,B933,4
U465,B933,5
U388,B933,5
U1059,B933,3
U257,B933,4
U708,B933,4
U175,B933,4
U600,B933,3
U838,B933,3
U634,B933,4
U930,B933,4
U950,B933,4
U255,B933,5
U930,B933,5
U930,B933,5
U404,B933,4
U340,B933,4
U1012,B933,2
U701,B933,5
U235,B933,2
U170,B933,4
U247,B933,4
U1110,B933,4
U499,B933,3
U690,B933,4
U711,B933,4
U395,B933,3
U523,B933,5
U916,B933,4
U235,B933,3
U928,B933,4
U1838,B933,4
U420,B933,2
U343,B933,5
U900,B933,4
U1863,B933,4
U213,B933,4
U1048,B933,5
U261,B933,3
U161,B933,5
U924,B933,5
U747,B933,4
U898,B933,2
U900,B933,5
U1056,B933,5
U235,B933,3
U526,B933,3
U1035,B933,3
U1024,B933,4
U932,B933,4
U254,B933,4
U1071,B933,5
U1870,B933,4
U1052,B933,4
U1829,B933,4
U1030,B933,5
U252,B933,2
U669,B933,4
U1089,B933,1
U610,B933,3
U882,B934,2
U608,B934,3
U603,B934,2
U839,B936,4
U257,B936,3
U618,B936,5
U688,B936,4
U724,B936,3
U724,B936,1
U839,B936,1
U1211,B937,5
U976,B937,3
U615,B937,4
U615,B937,5
U1229,B937,5
U618,B937,5
U181,B937,5
U688,B937,2
U1871,B937,3
U1871,B939,4
U197,B939,4
U724,B939,5
U539,B939,2
U409,B940,4
U724,B940,5
U257,B941,3
U257,B942,2
U215,B943,2
U785,B944,4
U396,B944,3
U508,B945,4
U257,B945,3
U508,B945,3
U855,B945,4
U543,B945,4
U1871,B945,2
U569,B945,4
U371,B945,5
U1240,B945,4
U735,B945,3
U855,B945,4
U772,B946,4
U577,B946,4
U727,B946,4
U1238,B946,5
U391,B946,4
U670,B946,4
U257,B946,3
U513,B946,5
U855,B946,4
U311,B946,4
U1201,B946,4
U730,B946,4
U714,B946,4
U1142,B946,4
U1872,B946,3
U259,B946,3
U664,B946,5
U382,B946,3
U598,B946,4
U462,B946,5
U686,B946,5
U901,B946,5
U653,B946,5
U659,B946,4
U280,B946,5
U839,B947,1
U463,B948,3
U647,B948,4
U647,B948,2
U731,B948,3
U392,B948,4
U182,B948,3
U589,B948,4
U486,B948,5
U486,B948,5
U489,B948,4
U382,B948,3
U477,B948,4
U1020,B948,5
U477,B948,4
U778,B948,4
U686,B948,1
U956,B948,5
U579,B948,5
U1822,B948,4
U1822,B948,4
U486,B948,4
U936,B948,3
U1201,B948,2
U205,B949,5
U257,B950,3
U1211,B950,1
U257,B951,3
U807,B951,4
U1206,B951,4
U1802,B951,4
U686,B951,5
U686,B951,1
U724,B951,4
U306,B952,4
U463,B952,2
U158,B952,3
U833,B952,3
U812,B952,5
U447,B952,3
U639,B952,4
U1211,B952,4
U1063,B952,4
U481,B952,2
U1821,B952,4
U672,B953,2
U672,B953,1
U597,B955,4
U750,B956,3
U655,B956,3
U1245,B956,5
U613,B956,3
U1142,B957,4
U613,B957,4
U846,B958,4
U345,B959,3
U1824,B959,5
U613,B960,3
U612,B961,4
U497,B961,4
U1245,B961,4
U1873,B962,5
U182,B962,3
U377,B962,4
U613,B962,3
U833,B963,5
U1238,B963,1
U255,B963,1
U1237,B963,4
U1235,B963,1
U1237,B963,5
U1237,B963,5
U1234,B963,3
U1235,B963,1
U381,B963,5
U241,B963,5
U1235,B964,5
U318,B964,4
U1824,B964,5
U576,B966,2
U210,B966,4
U434,B966,1
U210,B966,4
U1236,B966,4
U210,B966,4
U182,B966,4
U255,B966,4
U535,B966,3
U884,B966,5
U227,B966,4
U497,B966,4
U1234,B966,1
U612,B966,1
U255,B966,2
U841,B966,3
U1245,B966,5
U1802,B966,4
U497,B966,1
U285,B966,4
U563,B966,4
U576,B967,3
U881,B967,4
U182,B967,3
U285,B967,1
U613,B967,3
U377,B967,3
U345,B968,3
U182,B968,3
U227,B968,5
U841,B968,4
U227,B968,5
U526,B968,4
U424,B970,3
U823,B970,1
U200,B970,3
U1026,B970,1
U267,B970,2
U1228,B970,3
U443,B970,2
U219,B970,2
U989,B970,3
U792,B970,5
U773,B970,3
U699,B970,3
U790,B972,5
U1227,B972,2
U1689,B972,4
U846,B972,3
U1240,B972,5
U463,B973,1
U547,B973,3
U1244,B973,3
U1231,B973,3
U557,B973,3
U734,B973,5
U563,B973,4
U1874,B973,4
U1174,B973,4
U734,B973,2
U1230,B973,4
U449,B974,5
U1021,B974,1
U406,B975,4
U754,B975,5
U734,B975,5
U734,B975,5
U609,B975,5
U317,B976,5
U812,B976,5
U855,B976,4
U1868,B976,5
U1250,B976,4
U1211,B976,4
U506,B976,3
U596,B976,5
U732,B976,5
U486,B976,3
U1226,B976,1
U1210,B976,5
U1112,B976,5
U1050,B976,4
U1124,B976,5
U497,B976,4
U724,B976,5
U995,B976,5
U539,B976,5
U1205,B976,4
U846,B977,2
U1224,B978,2
U563,B978,3
U639,B978,4
U734,B978,5
U1245,B978,3
U1210,B978,1
U784,B978,3
U424,B978,4
U593,B979,3
U612,B981,4
U613,B981,3
U1801,B981,4
U761,B982,4
U335,B983,4
U833,B984,5
U1158,B984,4
U200,B986,4
U790,B987,5
U952,B987,2
U631,B987,4
U555,B987,3
U668,B987,2
U64,B987,3
U1227,B988,4
U686,B988,5
U1174,B988,4
U1039,B988,3
U1169,B988,1
U628,B988,4
U1211,B989,2
U563,B989,2
U557,B989,4
U1112,B989,5
U480,B989,2
U219,B991,4
U868,B991,2
U1801,B991,5
U180,B991,1
U180,B992,3
U285,B992,1
U463,B993,2
U790,B993,4
U1247,B993,2
U1223,B993,5
U1241,B993,3
U506,B993,3
U1226,B993,2
U1174,B993,4
U753,B994,5
U1875,B994,3
U826,B994,2
U391,B995,1
U1130,B995,5
U1134,B995,3
U1818,B995,5
U1862,B995,4
U1060,B995,3
U937,B995,2
U433,B995,2
U486,B995,4
U758,B995,4
U1876,B995,5
U673,B995,4
U169,B995,5
U503,B995,1
U673,B995,4
U673,B995,4
U259,B996,4
U259,B996,4
U197,B997,5
U1872,B997,5
U1112,B997,4
U209,B999,4
U855,B999,3
U1224,B999,3
U463,B999,3
U975,B999,4
U1247,B999,4
U362,B999,1
U562,B999,2
U901,B999,2
U639,B999,4
U702,B999,1
U750,B999,3
U328,B999,3
U314,B999,3
U901,B999,1
U1247,B999,2
U1247,B999,3
U222,B999,1
U779,B999,3
U1522,B999,2
U1479,B1000,5
U1223,B1002,5
U1462,B1003,1
U1270,B1003,2
U1296,B1003,5
U1321,B1003,3
U1479,B1004,3
U1280,B1004,4
U1877,B1004,4
U1342,B1004,3
U1400,B1004,4
U1376,B1004,4
U1878,B1004,4
U1463,B1004,4
U1354,B1004,4
U1378,B1004,4
U1272,B1004,3
U1604,B1004,5
U1383,B1004,5
U1383,B1004,5
U1879,B1004,4
U1489,B1004,3
U1333,B1005,4
U1320,B1005,5
U1263,B1005,4
U1280,B1005,4
U1354,B1005,4
U1379,B1005,4
U1280,B1006,1
U1316,B1006,4
U1400,B1006,2
U1321,B1006,2
U1283,B1006,1
U1489,B1006,1
U1472,B1006,3
U879,B1006,2
U1478,B1006,2
U1479,B1007,5
U1263,B1008,3
U925,B1008,4
U1698,B1009,4
U1281,B1009,3
U1258,B1009,1
U1269,B1009,2
U1257,B1009,4
U1269,B1010,1
U1290,B1010,2
U1290,B1010,3
U1698,B1011,4
U1280,B1011,3
U1281,B1011,4
U1280,B1011,3
U1269,B1011,3
U1270,B1011,3
U1270,B1011,1
U1333,B1011,4
U1379,B1011,4
U1303,B1011,3
U1379,B1011,5
U1257,B1011,4
U1880,B1011,4
U1881,B1011,4
U1479,B1012,4
U1517,B1012,2
U1283,B1012,3
U1330,B1012,3
U1354,B1012,5
U1270,B1012,4
U1263,B1012,4
U1333,B1012,3
U532,B1012,5
U1296,B1012,3
U188,B1012,4
U1552,B1012,3
U1354,B1012,4
U1698,B1013,3
U1424,B1014,4
U1399,B1014,2
U1882,B1014,3
U1332,B1014,2
U1883,B1014,2
U1426,B1014,4
U1440,B1014,3
U1884,B1014,5
U1440,B1014,4
U1885,B1014,1
U1479,B1015,5
U1527,B1015,4
U1698,B1015,4
U1543,B1015,3
U1668,B1015,3
U1465,B1015,2
U1536,B1015,3
U1637,B1015,5
U1603,B1015,3
U1886,B1015,3
U1289,B1015,4
U1621,B1015,3
U1376,B1015,1
U1396,B1015,2
U1400,B1015,3
U1619,B1015,2
U1887,B1015,5
U1359,B1015,5
U1552,B1015,5
U1271,B1015,4
U1412,B1015,3
U1330,B1015,3
U1551,B1015,4
U1888,B1015,5
U1582,B1015,2
U1460,B1015,4
U1022,B1015,4
U1313,B1015,3
U1484,B1015,5
U1302,B1015,2
U1488,B1015,3
U1398,B1016,5
U1726,B1017,1
U1521,B1017,1
U1645,B1017,4
U1252,B1017,4
U1889,B1017,5
U1399,B1017,2
U1889,B1017,5
U1621,B1017,3
U1890,B1017,4
